president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Joe Biden,Voters,10/8/2022,5/4/2021,5/6/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20719372,0,51,47,52.344347,42.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74774,141940,5/7/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/4/2021,5/7/2021,Marist College,A,1075,rv,1.7387382,0,53,42,53.77224,41.842848,"","",http://maristpoll.marist.edu/wp-content/uploads/2021/05/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202105120816-2.pdf#page=3,74808,142348,5/17/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/5/2021,5/9/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.12441928,0,50,48,51.344347,43.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74782,142247,5/10/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/7/2021,5/9/2021,Morning Consult,B,1994,rv,.63044987,0,56,40,54.48553,40.13702,"","",https://assets.morningconsult.com/wp-uploads/2021/05/12075028/210541_crosstabs_POLITICO_RVs_v1_LM.pdf,74783,142249,5/10/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/6/2021,5/10/2021,Navigator Research,B/C,1000,rv,.8181891,0,55,41,54.148548,40.607901,"","",https://navigatorresearch.org/wp-content/uploads/2021/05/Navigator-May-Tracker-1-Topline-F05.10.21-PR.pdf,74786,142253,5/12/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/6/2021,5/10/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.37141675,0,50,48,51.344347,43.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74785,142252,5/11/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/8/2021,5/9/2021,Redfield & Wilton Strategies,B/C,1500,rv,1.2486041,0,52,36,54.411868,42.011746,"","",https://redfieldandwiltonstrategies.com/bidens-approval-rating-remains-high-whereas-pluralities-disapprove-of-all-congressional-leaders/?utm_source=rss&utm_medium=rss&utm_campaign=bidens-approval-rating-remains-high-whereas-pluralities-disapprove-of-all-congressional-leaders,74805,142339,5/14/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/8/2021,5/11/2021,YouGov,B+,1204,rv,1.0662751,0,52,44,52.07082,44.467136,"","",https://docs.cdn.yougov.com/zqplrjlj3n/econTabReport.pdf,74788,142275,5/12/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/9/2021,5/11/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20617394,0,48,50,49.344347,45.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74790,142305,5/12/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/8/2021,5/11/2021,Civiqs,B-,1464,rv,1.4802604,0,48,46,50.096037,44.274738,"","",https://civiqs.com/documents/Civiqs_DailyKos_monthly_banner_book_2021_05_q61458.pdf,74787,142270,5/12/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/10/2021,5/12/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20685177,0,50,48,51.344347,43.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74800,142328,5/13/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/11/2021,5/13/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20719372,0,49,50,50.344347,45.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74804,142338,5/14/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/12/2021,5/16/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.12441928,0,51,48,52.344347,43.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74809,142352,5/17/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/13/2021,5/17/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.37141675,0,50,48,51.344347,43.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74811,142359,5/18/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/12/2021,5/18/2021,McLaughlin & Associates,C/D,1000,lv,.76990828,0,56,43,55.300487,41.881116,"","",https://mclaughlinonline.com/pols/wp-content/uploads/2021/05/National-Monthly-Omnibus-MAY-Release-1.pdf,74819,142423,5/19/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/14/2021,5/17/2021,Echelon Insights,B/C,1132,rv,1.279974,0,56,42,54.411588,42.150158,"","",https://echeloninsights.com/in-the-news/may-omnibus-political/,74836,142476,5/21/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/14/2021,5/17/2021,Morning Consult,B,1992,rv,.66993737,0,54,42,52.48553,42.13702,"","",https://assets.morningconsult.com/wp-uploads/2021/05/19073309/210579_crosstabs_POLITICO_RVs_v1_SH.pdf,74816,142367,5/19/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/1/2021,5/31/2021,SurveyMonkey,C,53592,rv,1.590214,0,52,47,52.10443,44.253375,"","",https://www.surveymonkey.com/curiosity/biden-approval-tracker-2022/,80778,162069,9/24/2022,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/16/2021,5/18/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20617394,0,51,48,52.344347,43.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74818,142422,5/19/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/15/2021,5/18/2021,YouGov,B+,1239,rv,1.082045,0,51,43,51.07082,43.467136,"","",https://docs.cdn.yougov.com/hhr4zbf09s/econTabReport.pdf,74817,142395,5/19/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/17/2021,5/19/2021,HarrisX,B+,1889,rv,1.5766348,0,60,40,56.455937,41.8838,"","",https://thehill.com/hilltv/what-americas-thinking/554855-poll-60-percent-approve-of-biden-as-president,74839,142501,5/21/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/17/2021,5/19/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20685177,0,52,46,53.344347,41.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74829,142453,5/20/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/17/2021,5/20/2021,American Research Group,C+,987,rv,1.0487984,0,57,37,56.236302,38.201889,"","",https://americanresearchgroup.com/economy/,74837,142481,5/21/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/18/2021,5/20/2021,Morning Consult,B,1994,rv,.68552253,0,59,38,57.48553,38.13702,"","",https://assets.morningconsult.com/wp-uploads/2021/06/01103557/210582_crosstabs_MC_WASHINGTON_RVs_v1_SH.pdf,74876,142658,6/1/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/18/2021,5/20/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20719372,0,52,46,53.344347,41.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74834,142469,5/21/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/20/2021,5/20/2021,John Zogby Strategies,B/C,1011,lv,1.2352472,0,59,40,57.683457,40.275889,"","",https://johnzogbystrategies.com/the-zogby-report-real-and-unscripted-episode-69-05-21-21/,74838,142500,5/21/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/19/2021,5/20/2021,Harris Poll,B+,973,rv,1.3413471,0,61.5,37,60.840453,37.420795,*,"",https://drive.google.com/file/d/1sfco26GFice4F9rXB58xLSMjM7-w-NqM/view,74844,142515,5/25/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/18/2021,5/24/2021,Quinnipiac University,A-,1174,rv,1.7690539,0,49,42,51.77731,41.554394,"","",https://poll.qu.edu/poll-release?releaseid=3810,74854,142588,5/26/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/19/2021,5/23/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.12441928,0,54,43,55.344347,38.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74842,142513,5/24/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/20/2021,5/24/2021,Navigator Research,B/C,1204,rv,.98036495,0,53,44,52.148548,43.607901,"","",https://navigatorresearch.org/wp-content/uploads/2021/05/Navigator-Toplines-05.25.2021.pdf,74849,142549,5/26/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/20/2021,5/24/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.37141675,0,54,44,55.344347,39.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74848,142548,5/25/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/21/2021,5/24/2021,Morning Consult,B,1993,rv,.77354927,0,55,41,53.48553,41.13702,"","",https://assets.morningconsult.com/wp-uploads/2021/05/25072916/210595_crosstabs_POLITICO_RVs_v2_SH.pdf,74845,142517,5/25/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/22/2021,5/26/2021,Cor Services,"",519,lv,.53899161,0,51,42,52.207835,41.78338,"","",https://excellenceinpolling.com/wp-content/uploads/2021/07/2021-Biden-Approval-Numbers-crosstabs-7-20-21.pdf,75813,144590,8/31/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/22/2021,5/25/2021,Beacon Research/Shaw & Company Research,A,1003,rv,1.7769871,0,54,42,52.769015,41.301853,"","",https://static.foxnews.com/foxnews.com/content/uploads/2021/05/Fox-News-Poll.pdf,74855,142609,5/26/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/23/2021,5/25/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20617394,0,55,43,56.344347,38.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74852,142579,5/26/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/22/2021,5/25/2021,YouGov,B+,1248,rv,1.0696937,0,52,42,52.07082,42.467136,"","",https://docs.cdn.yougov.com/pxuc7wjg52/econTabReport.pdf,74851,142552,5/26/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/24/2021,5/26/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20685177,0,53,45,54.344347,40.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74863,142620,5/27/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/25/2021,5/27/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20719372,0,55,43,56.344347,38.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74870,142650,6/1/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/26/2021,5/27/2021,Zogby Analytics,B-,868,lv,1.0799866,0,60,37,57.91962,38.866027,"","",https://zogbyanalytics.com/news/1029-the-zogby-poll-summer-of-biden-biden-s-job-approval-remains-unchanged-the-president-may-be-making-new-inroads-with-rural-and-older-voters,75277,143551,7/21/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/26/2021,5/28/2021,TIPP Insights,A+,1006,rv,1.9486653,0,59,32,57.131932,35.963449,"","",https://www.investors.com/politics/president-biden-honeymoon-with-voters-rolls-into-june-tying-obama-ibd-tipp/,74875,142675,6/3/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/26/2021,5/30/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.12441928,0,53,45,54.344347,40.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74873,142654,6/1/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/27/2021,5/31/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.37141675,0,53,45,54.344347,40.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74874,142655,6/1/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/30/2021,6/1/2021,HarrisX,B+,1893,rv,1.4435584,0,61,39,57.455937,40.8838,"","",https://thehill.com/hilltv/what-americas-thinking/556839-poll-biden-approval-holds-steady-at-61-percent,74892,142693,6/4/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/29/2021,6/1/2021,YouGov,B+,1275,rv,1.0438097,0,50,43,50.07082,43.467136,"","",https://docs.cdn.yougov.com/4876sp4niu/econTabReport.pdf,74878,142668,6/2/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/30/2021,6/1/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20617394,0,51,48,52.344347,43.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74879,142672,6/2/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,5/31/2021,6/2/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20685177,0,50,49,51.344347,44.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74888,142684,6/3/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,6/1/2021,6/3/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.2072251,0,49,49,50.344347,44.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74891,142692,6/4/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,6/3/2021,6/5/2021,RMG Research,B-,1200,rv,1.3087129,0,55,39,54.890354,39.825122,"","",https://scottrasmussen.com/biden-approval-at-55/,74897,142702,6/8/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,6/2/2021,6/6/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.12450832,0,48,49,49.344347,44.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74893,142697,6/7/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,6/2/2021,6/5/2021,Cor Services,"",519,lv,.53899161,0,50,42,51.207835,41.78338,"","",https://excellenceinpolling.com/wp-content/uploads/2021/07/2021-Biden-Approval-Numbers-crosstabs-7-20-21.pdf,75814,144594,8/31/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,6/3/2021,6/7/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.37180208,0,49,49,50.344347,44.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74896,142701,6/8/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,6/3/2021,6/7/2021,The Bullfinch Group,"",1000,rv,.99421702,0,55,42,53.593013,42.782176,"","",https://projects.fivethirtyeight.com/polls/20211115_US_BullfinchQ2.pdf,77570,149884,11/15/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,6/4/2021,6/7/2021,Morning Consult,B,1990,rv,.90544596,0,52,43,50.48553,43.13702,"","",https://assets.morningconsult.com/wp-uploads/2021/06/09050746/210636_crosstabs_POLITICO_RVs_v1_LM.pdf,74894,142698,6/8/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,6/6/2021,6/8/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20646774,0,51,48,52.344347,43.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74902,142717,6/9/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,6/6/2021,6/8/2021,YouGov,B+,1242,rv,.91966923,0,51,43,51.07082,43.467136,"","",https://docs.cdn.yougov.com/y3gecetbxy/econTabReport.pdf,74903,142719,6/9/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,6/7/2021,6/9/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20721277,0,52,47,53.344347,42.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74913,142735,6/10/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,6/5/2021,6/10/2021,Lake Research Partners/The Tarrance Group,A/B,1000,rv,1.4421897,0,52,45,51.57423,44.634542,"","",https://politics.georgetown.edu/battleground-poll/june-2021/,74949,142784,6/15/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,6/7/2021,6/9/2021,HarrisX,B+,1885,rv,1.5306672,0,61,39,57.455937,40.8838,"","",https://thehill.com/hilltv/what-americas-thinking/558011-poll-56-percent-approve-of-bidens-handling-of-foreign-affairs,74927,142752,6/11/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,6/7/2021,6/10/2021,The Winston Group,A/B,1000,rv,1.6152162,0,54,38,53.873921,40.720735,"","",https://www.winningtheissues.org/wp-content/uploads/2021/08/Winning-the-Issues-June-2021-National-Survey.pdf,75475,143971,8/6/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,6/8/2021,6/10/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20762196,0,49,49,50.344347,44.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74924,142751,6/11/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,6/9/2021,6/13/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.12475702,0,49,50,50.344347,45.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74929,142760,6/14/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,6/10/2021,6/14/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.3727117,0,49,49,50.344347,44.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74948,142783,6/15/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,6/11/2021,6/13/2021,Morning Consult,B,1994,rv,.747563,0,53,44,51.48553,44.13702,"","",https://assets.morningconsult.com/wp-uploads/2021/06/16051615/210691_crosstabs_POLITICO_RVs_v1_LM-1.pdf,74951,142789,6/16/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,6/9/2021,6/14/2021,Monmouth University,A,758,rv,1.4502178,0,49,43,50.390548,42.855263,"","",https://www.monmouth.edu/polling-institute/reports/monmouthpoll_US_061621/,74954,142807,6/16/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,6/10/2021,6/14/2021,Navigator Research,B/C,1001,rv,.89346586,0,52,44,51.148548,43.607901,"","",https://navigatorresearch.org/wp-content/uploads/2021/06/Navigator-Toplines-06.15.2021.pdf,74950,142788,6/16/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,6/11/2021,6/15/2021,Climate Nexus,"",1525,rv,.95951539,0,56,39,55.198189,39.862011,"","",https://climatenexus.org/wp-content/uploads/2015/09/Infrastructure-Climate-Change-National-Poll-Toplines-2021.pdf,74996,142929,6/24/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,6/13/2021,6/15/2021,YouGov,B+,1305,rv,.85205491,0,48,45,48.07082,45.467136,"","",https://docs.cdn.yougov.com/1oyiu6tamw/econTabReport.pdf,74953,142797,6/16/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,6/13/2021,6/15/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20736783,0,50,48,51.344347,43.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74952,142795,6/16/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,6/4/2021,6/23/2021,YouGov,B+,1753,rv,1.1445611,0,51,46.7,51.07082,47.167136,"","",https://smpa.gwu.edu/sites/g/files/zaxdzs2046/f/downloads/GW%20Politics%20Poll%20Topline%20Wave%204.pdf,75349,143713,7/26/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,6/14/2021,6/16/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20830839,0,50,48,51.344347,43.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74963,142821,6/17/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,6/15/2021,6/17/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20875916,0,51,48,52.344347,43.730295,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74966,142832,6/18/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,6/1/2021,6/30/2021,SurveyMonkey,C,43386,rv,1.5869446,0,52,47,52.10443,44.253375,"","",https://www.surveymonkey.com/curiosity/biden-approval-tracker-2022/,80779,162070,9/24/2022,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,6/15/2021,6/17/2021,Harris Poll,B+,2006,rv,2.0886654,0,59,34,58.340453,34.420795,"","",https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/791aa6f6-03a6-a154-3130-1b4eb065a3da/HHP_June_21_Preso_FINAL.pdf,75002,142952,6/26/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,6/14/2021,6/21/2021,GQR,B,2000,rv,2.0280177,0,57,43,55.220507,43.479922,"","",https://democracycorps.com/wp-admin/admin-ajax.php?juwpfisadmin=false&action=wpfd&task=file.download&wpfd_category_id=267&wpfd_file_id=297950&token=&preview=1,75856,144676,9/2/2021,10:42:55  8 Oct 2022
Joe Biden,Voters,10/8/2022,6/16/2021,6/20/2021,McLaughlin & Associates,C/D,1000,lv,.76990828,0,55,44,54.300487,42.881116,"","",https://mclaughlinonline.com/pols/wp-content/uploads/2021/06/National-Monthly-Omnibus-6-21-21-Release.pdf,74998,142936,6/24/2021,10:42:55  8 Oct 2022
