"","Count","FIPS Code","state","Year","Month","Population","LaborForce","LaborForce_prct","Employed","Employed_prct","Unemployed","Unemployed_prct","ElectionYear","st_cd_fips","party","winner_party","president_party","Uncontested","CandidateName","Status","pv2p","party_wins","party_support","MidtermYear","term","prev","Unc_prev","approval_cent","same_party"
"2858",23398,27,"Minnesota",2012,10,4194839,2955833,70.5,2792315,66.6,163518,5.5,1,"2704","D","D","D",0,"McCollum, Betty","Incumbent",66.4,1,44.6052631578947,0,7,63.05,0,0.00526315789473841,1
"2859",23398,27,"Minnesota",2012,10,4194839,2955833,70.5,2792315,66.6,163518,5.5,1,"2705","D","D","D",0,"Ellison, Keith","Incumbent",74.7,1,44.6052631578947,0,6,73.71,0,0.00526315789473841,1
"2860",23398,27,"Minnesota",2012,10,4194839,2955833,70.5,2792315,66.6,163518,5.5,1,"2706","D","R","D",0,"Graves, Jim","Challenger",49.39,0,44.6052631578947,0,0,43.11,0,0.00526315789473841,1
"2861",23398,27,"Minnesota",2012,10,4194839,2955833,70.5,2792315,66.6,163518,5.5,1,"2707","D","D","D",0,"Peterson, Collin C.","Incumbent",63.41,1,44.6052631578947,0,7,59.48,0,0.00526315789473841,1
"2862",23398,27,"Minnesota",2012,10,4194839,2955833,70.5,2792315,66.6,163518,5.5,1,"2708","D","D","D",0,"Nolan, Richard M.","Challenger",54.46,1,44.6052631578947,0,0,49.16,0,0.00526315789473841,1
"2863",23399,28,"Mississippi",2012,10,2256456,1307510,57.9,1190608,52.8,116902,8.9,1,"2801","R","R","D",0,"Nunnelee, Alan","Incumbent",62.08,1,44.4736842105263,0,3,57.53,0,-0.126315789473686,0
"2864",23399,28,"Mississippi",2012,10,2256456,1307510,57.9,1190608,52.8,116902,8.9,1,"2802","R","D","D",0,"Marcy, Bill","Challenger",31.57,0,44.4736842105263,0,0,37.98,0,-0.126315789473686,0
"2865",23399,28,"Mississippi",2012,10,2256456,1307510,57.9,1190608,52.8,116902,8.9,1,"2803","R","R","D",1,"Harper, Gregg","Incumbent",100,1,44.4736842105263,0,5,68.55,0,-0.126315789473686,0
"2866",23399,28,"Mississippi",2012,10,2256456,1307510,57.9,1190608,52.8,116902,8.9,1,"2804","R","R","D",0,"Palazzo, Steven","Incumbent",68.97,1,44.4736842105263,0,5,52.58,0,-0.126315789473686,0
"2867",23399,28,"Mississippi",2012,10,2256456,1307510,57.9,1190608,52.8,116902,8.9,1,"2801","D","R","D",0,"Morris, Brad","Challenger",37.92,0,44.6052631578947,0,0,42.47,0,0.00526315789473841,1
"2868",23399,28,"Mississippi",2012,10,2256456,1307510,57.9,1190608,52.8,116902,8.9,1,"2802","D","D","D",0,"Thompson, Bennie","Incumbent",68.43,1,44.6052631578947,0,7,62.02,0,0.00526315789473841,1
"2869",23399,28,"Mississippi",2012,10,2256456,1307510,57.9,1190608,52.8,116902,8.9,1,"2804","D","R","D",0,"Moore, Matt","Challenger",31.03,0,44.6052631578947,0,0,47.42,0,0.00526315789473841,1
"2870",23400,29,"Missouri",2012,10,4675965,3028386,64.8,2821739,60.3,206647,6.8,1,"2901","R","D","D",0,"Hamlin, Robyn","Challenger",18.5,0,44.4736842105263,0,0,24.31,0,-0.126315789473686,0
"2871",23400,29,"Missouri",2012,10,4675965,3028386,64.8,2821739,60.3,206647,6.8,1,"2902","R","R","D",0,"Wagner, Ann","Challenger",61.83,1,44.4736842105263,0,0,69.97,0,-0.126315789473686,0
"2872",23400,29,"Missouri",2012,10,4675965,3028386,64.8,2821739,60.3,206647,6.8,1,"2903","R","R","D",0,"Luetkemeyer, Blaine","Incumbent",65.9,1,44.4736842105263,0,6,48.8,0,-0.126315789473686,0
"2873",23400,29,"Missouri",2012,10,4675965,3028386,64.8,2821739,60.3,206647,6.8,1,"2904","R","R","D",0,"Hartzler, Vicky","Incumbent",62.95,1,44.4736842105263,0,5,52.78,0,-0.126315789473686,0
"2874",23400,29,"Missouri",2012,10,4675965,3028386,64.8,2821739,60.3,206647,6.8,1,"2905","R","D","D",0,"Turk, Jacob","Challenger",37.88,0,44.4736842105263,0,0,45.31,0,-0.126315789473686,0
"2875",23400,29,"Missouri",2012,10,4675965,3028386,64.8,2821739,60.3,206647,6.8,1,"2906","R","R","D",0,"Graves, Samuel B. Jr.","Incumbent",66.66,1,44.4736842105263,0,7,69.46,0,-0.126315789473686,0
"2876",23400,29,"Missouri",2012,10,4675965,3028386,64.8,2821739,60.3,206647,6.8,1,"2907","R","R","D",0,"Long, Billy","Incumbent",67.39,1,44.4736842105263,0,5,67.61,0,-0.126315789473686,0
"2877",23400,29,"Missouri",2012,10,4675965,3028386,64.8,2821739,60.3,206647,6.8,1,"2908","R","R","D",0,"Emerson, Jo Ann","Incumbent",74.55,1,44.4736842105263,0,4,69.51,0,-0.126315789473686,0
"2878",23400,29,"Missouri",2012,10,4675965,3028386,64.8,2821739,60.3,206647,6.8,1,"2901","D","D","D",0,"Clay, William Lacy Jr.","Incumbent",81.5,1,44.6052631578947,0,7,75.69,0,0.00526315789473841,1
"2879",23400,29,"Missouri",2012,10,4675965,3028386,64.8,2821739,60.3,206647,6.8,1,"2902","D","R","D",0,"Koenen, Glenn","Challenger",38.17,0,44.6052631578947,0,0,30.03,0,0.00526315789473841,1
"2880",23400,29,"Missouri",2012,10,4675965,3028386,64.8,2821739,60.3,206647,6.8,1,"2903","D","R","D",0,"Mayer, Eric C.","Challenger",34.1,0,44.6052631578947,0,0,51.2,0,0.00526315789473841,1
"2881",23400,29,"Missouri",2012,10,4675965,3028386,64.8,2821739,60.3,206647,6.8,1,"2904","D","R","D",0,"Hensley, Teresa","Challenger",37.05,0,44.6052631578947,0,0,47.22,0,0.00526315789473841,1
"2882",23400,29,"Missouri",2012,10,4675965,3028386,64.8,2821739,60.3,206647,6.8,1,"2905","D","D","D",0,"Cleaver, Emanuel II","Incumbent",62.12,1,44.6052631578947,0,7,54.69,0,0.00526315789473841,1
"2883",23400,29,"Missouri",2012,10,4675965,3028386,64.8,2821739,60.3,206647,6.8,1,"2906","D","R","D",0,"Yarber, Kyle","Challenger",33.34,0,44.6052631578947,0,0,30.54,0,0.00526315789473841,1
"2884",23400,29,"Missouri",2012,10,4675965,3028386,64.8,2821739,60.3,206647,6.8,1,"2907","D","R","D",0,"Evans, Jim","Challenger",32.61,0,44.6052631578947,0,0,32.39,0,0.00526315789473841,1
"2885",23400,29,"Missouri",2012,10,4675965,3028386,64.8,2821739,60.3,206647,6.8,1,"2908","D","R","D",0,"Rushin, Jack","Challenger",25.45,0,44.6052631578947,0,0,30.49,0,0.00526315789473841,1
"2886",23401,30,"Montana",2012,10,793175,508529,64.1,479170,60.4,29359,5.8,1,"3000","R","R","D",0,"Daines, Steve","Challenger",55.49,1,44.4736842105263,0,0,64.09,0,-0.126315789473686,0
"2887",23401,30,"Montana",2012,10,793175,508529,64.1,479170,60.4,29359,5.8,1,"3000","D","R","D",0,"Gillan, Kim","Challenger",44.51,0,44.6052631578947,0,0,35.91,0,0.00526315789473841,1
"2888",23402,31,"Nebraska",2012,10,1413986,1018741,72,978283,69.2,40458,4,1,"3101","R","R","D",0,"Fortenberry, Jeff","Incumbent",68.29,1,44.4736842105263,0,7,71.27,0,-0.126315789473686,0
"2889",23402,31,"Nebraska",2012,10,1413986,1018741,72,978283,69.2,40458,4,1,"3102","R","R","D",0,"Terry, Lee","Incumbent",50.8,1,44.4736842105263,0,5,60.81,0,-0.126315789473686,0
"2890",23402,31,"Nebraska",2012,10,1413986,1018741,72,978283,69.2,40458,4,1,"3103","R","R","D",0,"Smith, Adrian","Incumbent",74.17,1,44.4736842105263,0,7,79.67,0,-0.126315789473686,0
"2891",23402,31,"Nebraska",2012,10,1413986,1018741,72,978283,69.2,40458,4,1,"3101","D","R","D",0,"Reiman, Korey L.","Challenger",31.71,0,44.6052631578947,0,0,28.73,0,0.00526315789473841,1
"2892",23402,31,"Nebraska",2012,10,1413986,1018741,72,978283,69.2,40458,4,1,"3102","D","R","D",0,"Ewing, John W. Jr.","Challenger",49.2,0,44.6052631578947,0,0,39.19,0,0.00526315789473841,1
"2893",23402,31,"Nebraska",2012,10,1413986,1018741,72,978283,69.2,40458,4,1,"3103","D","R","D",0,"Sullivan, Mark","Challenger",25.83,0,44.6052631578947,0,0,20.33,0,0.00526315789473841,1
"2894",23403,32,"Nevada",2012,10,2132184,1379538,64.7,1232349,57.8,147189,10.7,1,"3201","R","D","D",0,"Edwards, Chris","Challenger",33.15,0,44.4736842105263,0,0,36.36,0,-0.126315789473686,0
"2895",23403,32,"Nevada",2012,10,2132184,1379538,64.7,1232349,57.8,147189,10.7,1,"3202","R","R","D",0,"Amodei, Mark","Incumbent",61.39,1,44.4736842105263,0,4,65.97,0,-0.126315789473686,0
"2896",23403,32,"Nevada",2012,10,2132184,1379538,64.7,1232349,57.8,147189,10.7,1,"3203","R","R","D",0,"Heck, Joe","Incumbent",54.02,1,44.4736842105263,0,3,50.34,0,-0.126315789473686,0
"2897",23403,32,"Nevada",2012,10,2132184,1379538,64.7,1232349,57.8,147189,10.7,1,"3204","R","D","D",0,"Tarkanian, Danny","Challenger",45.66,0,44.4736842105263,0,0,NA,NA,-0.126315789473686,0
"2898",23403,32,"Nevada",2012,10,2132184,1379538,64.7,1232349,57.8,147189,10.7,1,"3201","D","D","D",0,"Titus, Dina","Challenger",66.85,1,44.6052631578947,0,0,63.64,0,0.00526315789473841,1
"2899",23403,32,"Nevada",2012,10,2132184,1379538,64.7,1232349,57.8,147189,10.7,1,"3202","D","R","D",0,"Koepnick, Samuel","Challenger",38.61,0,44.6052631578947,0,0,34.03,0,0.00526315789473841,1
"2900",23403,32,"Nevada",2012,10,2132184,1379538,64.7,1232349,57.8,147189,10.7,1,"3203","D","R","D",0,"Oceguera, John","Challenger",45.98,0,44.6052631578947,0,0,49.66,0,0.00526315789473841,1
"2901",23403,32,"Nevada",2012,10,2132184,1379538,64.7,1232349,57.8,147189,10.7,1,"3204","D","D","D",0,"Horsford, Steven A.","Challenger",54.34,1,44.6052631578947,0,0,NA,NA,0.00526315789473841,1
"2902",23404,33,"New Hampshire",2012,10,1070720,743310,69.4,702080,65.6,41230,5.5,1,"3301","R","D","D",0,"Guinta, Frank C.","Incumbent",48.03,0,44.4736842105263,0,4,56.02,0,-0.126315789473686,0
"2903",23404,33,"New Hampshire",2012,10,1070720,743310,69.4,702080,65.6,41230,5.5,1,"3302","R","D","D",0,"Bass, Charles","Incumbent",47.47,0,44.4736842105263,0,3,50.83,0,-0.126315789473686,0
"2904",23404,33,"New Hampshire",2012,10,1070720,743310,69.4,702080,65.6,41230,5.5,1,"3301","D","D","D",0,"Shea-Porter, Carol","Challenger",51.97,1,44.6052631578947,0,0,43.98,0,0.00526315789473841,1
"2905",23404,33,"New Hampshire",2012,10,1070720,743310,69.4,702080,65.6,41230,5.5,1,"3302","D","D","D",0,"Kuster, Ann McLane","Challenger",52.53,1,44.6052631578947,0,0,49.17,0,0.00526315789473841,1
"2906",23405,34,"New Jersey",2012,10,6957590,4597516,66.1,4169473,59.9,428043,9.3,1,"3401","R","D","D",0,"Horton, Gregory W.","Challenger",30.52,0,44.4736842105263,0,0,35.51,0,-0.126315789473686,0
"2907",23405,34,"New Jersey",2012,10,6957590,4597516,66.1,4169473,59.9,428043,9.3,1,"3402","R","R","D",0,"LoBiondo, Frank A.","Incumbent",58.87,1,44.4736842105263,0,6,67.92,0,-0.126315789473686,0
"2908",23405,34,"New Jersey",2012,10,6957590,4597516,66.1,4169473,59.9,428043,9.3,1,"3403","R","R","D",0,"Runyan, Jon","Incumbent",54.5,1,44.4736842105263,0,2,51.39,0,-0.126315789473686,0
"2909",23405,34,"New Jersey",2012,10,6957590,4597516,66.1,4169473,59.9,428043,9.3,1,"3404","R","R","D",0,"Smith, Christopher H.","Incumbent",64.38,1,44.4736842105263,0,7,71.34,0,-0.126315789473686,0
"2910",23405,34,"New Jersey",2012,10,6957590,4597516,66.1,4169473,59.9,428043,9.3,1,"3405","R","R","D",0,"Garrett, Scott","Incumbent",56.28,1,44.4736842105263,0,6,66.45,0,-0.126315789473686,0
"2911",23405,34,"New Jersey",2012,10,6957590,4597516,66.1,4169473,59.9,428043,9.3,1,"3407","R","R","D",0,"Lance, Leonard","Incumbent",58.8,1,44.4736842105263,0,6,59.37,0,-0.126315789473686,0
"2912",23405,34,"New Jersey",2012,10,6957590,4597516,66.1,4169473,59.9,428043,9.3,1,"3409","R","D","D",0,"Boteach, Shmuley","Challenger",25.28,0,44.4736842105263,0,0,38.4,0,-0.126315789473686,0
"2913",23405,34,"New Jersey",2012,10,6957590,4597516,66.1,4169473,59.9,428043,9.3,1,"3410","R","D","D",0,"Kelemen, Brian C.","Challenger",10.75,0,44.4736842105263,0,0,13.09,0,-0.126315789473686,0
"2914",23405,34,"New Jersey",2012,10,6957590,4597516,66.1,4169473,59.9,428043,9.3,1,"3406","R","D","D",0,"Little, Anna C.","Challenger",35.72,0,44.4736842105263,0,0,44.39,0,-0.126315789473686,0
"2915",23405,34,"New Jersey",2012,10,6957590,4597516,66.1,4169473,59.9,428043,9.3,1,"3408","R","D","D",0,"Karczewski, Maria","Challenger",19.53,0,44.4736842105263,0,0,36.58,0,-0.126315789473686,0
"2916",23405,34,"New Jersey",2012,10,6957590,4597516,66.1,4169473,59.9,428043,9.3,1,"3411","R","R","D",0,"Frelinghuysen, Rodney","Incumbent",59.52,1,44.4736842105263,0,6,68.77,0,-0.126315789473686,0
"2917",23405,34,"New Jersey",2012,10,6957590,4597516,66.1,4169473,59.9,428043,9.3,1,"3412","R","D","D",0,"Beck, Eric A.","Challenger",29.87,0,44.4736842105263,0,0,46.39,0,-0.126315789473686,0
"2918",23405,34,"New Jersey",2012,10,6957590,4597516,66.1,4169473,59.9,428043,9.3,1,"3401","D","D","D",0,"Andrews, Robert E.","Incumbent",69.48,1,44.6052631578947,0,4,64.49,0,0.00526315789473841,1
"2919",23405,34,"New Jersey",2012,10,6957590,4597516,66.1,4169473,59.9,428043,9.3,1,"3402","D","R","D",0,"Shober, Cassandra","Challenger",41.13,0,44.6052631578947,0,0,32.08,0,0.00526315789473841,1
"2920",23405,34,"New Jersey",2012,10,6957590,4597516,66.1,4169473,59.9,428043,9.3,1,"3403","D","R","D",0,"Adler, Shelley","Challenger",45.5,0,44.6052631578947,0,0,48.61,0,0.00526315789473841,1
"2921",23405,34,"New Jersey",2012,10,6957590,4597516,66.1,4169473,59.9,428043,9.3,1,"3404","D","R","D",0,"Froelich, Brian P.","Challenger",35.62,0,44.6052631578947,0,0,28.66,0,0.00526315789473841,1
"2922",23405,34,"New Jersey",2012,10,6957590,4597516,66.1,4169473,59.9,428043,9.3,1,"3405","D","R","D",0,"Gussen, Adam","Challenger",43.72,0,44.6052631578947,0,0,33.55,0,0.00526315789473841,1
"2923",23405,34,"New Jersey",2012,10,6957590,4597516,66.1,4169473,59.9,428043,9.3,1,"3407","D","R","D",0,"Chivukula, Upendra J.","Challenger",41.2,0,44.6052631578947,0,0,40.63,0,0.00526315789473841,1
"2924",23405,34,"New Jersey",2012,10,6957590,4597516,66.1,4169473,59.9,428043,9.3,1,"3409","D","D","D",0,"Pascrell, William J. Jr.","Incumbent",74.72,1,44.6052631578947,0,7,61.6,0,0.00526315789473841,1
"2925",23405,34,"New Jersey",2012,10,6957590,4597516,66.1,4169473,59.9,428043,9.3,1,"3410","D","D","D",0,"Payne, Donald M. Jr.","Challenger",89.25,1,44.6052631578947,0,0,86.91,0,0.00526315789473841,1
"2926",23405,34,"New Jersey",2012,10,6957590,4597516,66.1,4169473,59.9,428043,9.3,1,"3406","D","D","D",0,"Pallone, Frank Jr.","Incumbent",64.28,1,44.6052631578947,0,7,55.61,0,0.00526315789473841,1
"2927",23405,34,"New Jersey",2012,10,6957590,4597516,66.1,4169473,59.9,428043,9.3,1,"3408","D","D","D",0,"Sires, Albio","Incumbent",80.47,1,44.6052631578947,0,7,63.42,0,0.00526315789473841,1
"2928",23405,34,"New Jersey",2012,10,6957590,4597516,66.1,4169473,59.9,428043,9.3,1,"3411","D","R","D",0,"Arvanites, John","Challenger",40.48,0,44.6052631578947,0,0,31.23,0,0.00526315789473841,1
"2929",23405,34,"New Jersey",2012,10,6957590,4597516,66.1,4169473,59.9,428043,9.3,1,"3412","D","D","D",0,"Holt, Rush D.","Incumbent",70.13,1,44.6052631578947,0,4,53.61,0,0.00526315789473841,1
"2930",23406,35,"New Mexico",2012,10,1595704,929564,58.3,864022,54.1,65542,7.1,1,"3501","R","D","D",0,"Arnold-Jones, Janice E.","Challenger",40.84,0,44.4736842105263,0,0,48.12,0,-0.126315789473686,0
"2931",23406,35,"New Mexico",2012,10,1595704,929564,58.3,864022,54.1,65542,7.1,1,"3502","R","R","D",0,"Pearce, Steve","Incumbent",59.1,1,44.4736842105263,0,5,55.4,0,-0.126315789473686,0
"2932",23406,35,"New Mexico",2012,10,1595704,929564,58.3,864022,54.1,65542,7.1,1,"3503","R","D","D",0,"Byrd, Jefferson L.","Challenger",36.88,0,44.4736842105263,0,0,43.01,0,-0.126315789473686,0
"2933",23406,35,"New Mexico",2012,10,1595704,929564,58.3,864022,54.1,65542,7.1,1,"3501","D","D","D",0,"Grisham, Michelle Lujan","Challenger",59.16,1,44.6052631578947,0,0,51.88,0,0.00526315789473841,1
"2934",23406,35,"New Mexico",2012,10,1595704,929564,58.3,864022,54.1,65542,7.1,1,"3502","D","R","D",0,"Erhard, Evelyn Madrid","Challenger",40.9,0,44.6052631578947,0,0,44.6,0,0.00526315789473841,1
"2935",23406,35,"New Mexico",2012,10,1595704,929564,58.3,864022,54.1,65542,7.1,1,"3503","D","D","D",0,"Lujan, Ben Ray","Incumbent",63.12,1,44.6052631578947,0,6,56.99,0,0.00526315789473841,1
"2936",23407,36,"New York",2012,10,15590736,9645555,61.9,8845696,56.7,799859,8.3,1,"3601","R","D","D",0,"Altschuler, Randy","Challenger",47.51,0,44.4736842105263,0,0,49.85,0,-0.126315789473686,0
"2937",23407,36,"New York",2012,10,15590736,9645555,61.9,8845696,56.7,799859,8.3,1,"3602","R","R","D",0,"King, Peter T.","Incumbent",58.6,1,44.4736842105263,0,7,43.23,0,-0.126315789473686,0
"2938",23407,36,"New York",2012,10,15590736,9645555,61.9,8845696,56.7,799859,8.3,1,"3603","R","D","D",0,"Labate, Stephen","Challenger",41.76,0,44.4736842105263,0,0,71.95,0,-0.126315789473686,0
"2939",23407,36,"New York",2012,10,15590736,9645555,61.9,8845696,56.7,799859,8.3,1,"3604","R","D","D",0,"Becker, Francis X. Jr.","Challenger",34.33,0,44.4736842105263,0,0,46.38,0,-0.126315789473686,0
"2940",23407,36,"New York",2012,10,15590736,9645555,61.9,8845696,56.7,799859,8.3,1,"3605","R","D","D",0,"Jennings, Allan Jr.","Challenger",9.63,0,44.4736842105263,0,0,36.48,0,-0.126315789473686,0
"2941",23407,36,"New York",2012,10,15590736,9645555,61.9,8845696,56.7,799859,8.3,1,"3606","R","D","D",0,"Halloran, Daniel","Challenger",31.32,0,44.4736842105263,0,0,12.2,0,-0.126315789473686,0
"2942",23407,36,"New York",2012,10,15590736,9645555,61.9,8845696,56.7,799859,8.3,1,"3608","R","D","D",0,"Bellone, Alan","Challenger",8.75,0,44.4736842105263,0,0,24.46,0,-0.126315789473686,0
"2943",23407,36,"New York",2012,10,15590736,9645555,61.9,8845696,56.7,799859,8.3,1,"3609","R","D","D",0,"Cavanagh, Daniel","Challenger",11.49,0,44.4736842105263,0,0,39.16,0,-0.126315789473686,0
"2944",23407,36,"New York",2012,10,15590736,9645555,61.9,8845696,56.7,799859,8.3,1,"3610","R","D","D",0,"Chan, Michael","Challenger",19.21,0,44.4736842105263,0,0,7.21,0,-0.126315789473686,0
"2945",23407,36,"New York",2012,10,15590736,9645555,61.9,8845696,56.7,799859,8.3,1,"3611","R","R","D",0,"Grimm, Michael G.","Incumbent",52.73,1,44.4736842105263,0,3,9.43,0,-0.126315789473686,0
"2946",23407,36,"New York",2012,10,15590736,9645555,61.9,8845696,56.7,799859,8.3,1,"3612","R","D","D",0,"Wight, Christopher","Challenger",19.42,0,44.4736842105263,0,0,10.05,0,-0.126315789473686,0
"2947",23407,36,"New York",2012,10,15590736,9645555,61.9,8845696,56.7,799859,8.3,1,"3613","R","D","D",0,"Schley, Craig","Challenger",6.49,0,44.4736842105263,0,0,51.69,0,-0.126315789473686,0
"2948",23407,36,"New York",2012,10,15590736,9645555,61.9,8845696,56.7,799859,8.3,1,"3614","R","D","D",0,"Gibbons, William Jr.","Challenger",15.26,0,44.4736842105263,0,0,23,0,-0.126315789473686,0
"2949",23407,36,"New York",2012,10,15590736,9645555,61.9,8845696,56.7,799859,8.3,1,"3615","R","D","D",0,"Della Valle, Frank","Challenger",2.82,0,44.4736842105263,0,0,11.41,0,-0.126315789473686,0
"2950",23407,36,"New York",2012,10,15590736,9645555,61.9,8845696,56.7,799859,8.3,1,"3616","R","D","D",0,"McLaughlin, Joseph","Challenger",23.1,0,44.4736842105263,0,0,4.28,0,-0.126315789473686,0
"2951",23407,36,"New York",2012,10,15590736,9645555,61.9,8845696,56.7,799859,8.3,1,"3617","R","D","D",0,"Carvin, Joe","Challenger",34.9,0,44.4736842105263,0,0,23.81,0,-0.126315789473686,0
"2952",23407,36,"New York",2012,10,15590736,9645555,61.9,8845696,56.7,799859,8.3,1,"3618","R","D","D",0,"Hayworth, Nan","Incumbent",48.05,0,44.4736842105263,0,3,37.85,0,-0.126315789473686,0
"2953",23407,36,"New York",2012,10,15590736,9645555,61.9,8845696,56.7,799859,8.3,1,"3619","R","R","D",0,"Gibson, Christopher P.","Incumbent",52.8,1,44.4736842105263,0,3,52.68,0,-0.126315789473686,0
"2954",23407,36,"New York",2012,10,15590736,9645555,61.9,8845696,56.7,799859,8.3,1,"3620","R","D","D",0,"Dieterich, Robert","Challenger",31.56,0,44.4736842105263,0,0,54.87,0,-0.126315789473686,0
"2955",23407,36,"New York",2012,10,15590736,9645555,61.9,8845696,56.7,799859,8.3,1,"3621","R","D","D",0,"Doheny, Matthew A.","Challenger",49,0,44.4736842105263,0,0,40.71,0,-0.126315789473686,0
"2956",23407,36,"New York",2012,10,15590736,9645555,61.9,8845696,56.7,799859,8.3,1,"3622","R","R","D",0,"Hanna, Richard L.","Incumbent",60.74,1,44.4736842105263,0,4,47.34,0,-0.126315789473686,0
"2957",23407,36,"New York",2012,10,15590736,9645555,61.9,8845696,56.7,799859,8.3,1,"3623","R","R","D",0,"Reed, Thomas W. II","Incumbent",51.91,1,44.4736842105263,0,5,49.39,0,-0.126315789473686,0
"2958",23407,36,"New York",2012,10,15590736,9645555,61.9,8845696,56.7,799859,8.3,1,"3624","R","D","D",0,"Buerkle, Ann Marie","Incumbent",47.04,0,44.4736842105263,0,2,53.08,0,-0.126315789473686,0
"2959",23407,36,"New York",2012,10,15590736,9645555,61.9,8845696,56.7,799859,8.3,1,"3625","R","D","D",0,"Brooks, Maggie","Challenger",42.59,0,44.4736842105263,0,0,50.16,0,-0.126315789473686,0
"2960",23407,36,"New York",2012,10,15590736,9645555,61.9,8845696,56.7,799859,8.3,1,"3626","R","D","D",0,"Madigan, Michael H.","Challenger",25.21,0,44.4736842105263,0,0,73.61,0,-0.126315789473686,0
"2961",23407,36,"New York",2012,10,15590736,9645555,61.9,8845696,56.7,799859,8.3,1,"3627","R","R","D",0,"Collins, Chris","Challenger",50.79,1,44.4736842105263,0,0,39.06,0,-0.126315789473686,0
"2962",23407,36,"New York",2012,10,15590736,9645555,61.9,8845696,56.7,799859,8.3,1,"3601","D","D","D",0,"Bishop, Timothy H.","Incumbent",52.49,1,44.6052631578947,0,5,50.15,0,0.00526315789473841,1
"2963",23407,36,"New York",2012,10,15590736,9645555,61.9,8845696,56.7,799859,8.3,1,"3602","D","R","D",0,"Falcone, Vivianne","Challenger",41.4,0,44.6052631578947,0,0,56.77,0,0.00526315789473841,1
"2964",23407,36,"New York",2012,10,15590736,9645555,61.9,8845696,56.7,799859,8.3,1,"3603","D","D","D",0,"Israel, Steve J.","Incumbent",58.24,1,44.6052631578947,0,5,28.05,0,0.00526315789473841,1
"2965",23407,36,"New York",2012,10,15590736,9645555,61.9,8845696,56.7,799859,8.3,1,"3604","D","D","D",0,"McCarthy, Carolyn","Incumbent",65.67,1,44.6052631578947,0,4,53.62,0,0.00526315789473841,1
"2966",23407,36,"New York",2012,10,15590736,9645555,61.9,8845696,56.7,799859,8.3,1,"3605","D","D","D",0,"Meeks, Gregory W.","Incumbent",90.37,1,44.6052631578947,0,7,63.52,0,0.00526315789473841,1
"2967",23407,36,"New York",2012,10,15590736,9645555,61.9,8845696,56.7,799859,8.3,1,"3606","D","D","D",0,"Meng, Grace","Challenger",68.68,1,44.6052631578947,0,0,87.8,0,0.00526315789473841,1
"2968",23407,36,"New York",2012,10,15590736,9645555,61.9,8845696,56.7,799859,8.3,1,"3607","D","D","D",1,"Velazquez, Nydia","Incumbent",100,1,44.6052631578947,0,4,81.53,0,0.00526315789473841,1
